text	label
America has a strong handle on  coronavirus .  As we reopen, numbers are bound to go up.  That’s because we now have our testing in full swing.  Let’s not panic and push to do another shutdown.  We must stay positive. Don’t let panic and hysteria get ahead of facts & science.  	0
To those who want to take their  coronavirus  all over the country for an eye test at a castle, please don't.     …	0
What a load of pillocks, we are trying to stop the  coronavirus  spread and R rate from rising again and 2000 fools protest over an issue not related to this country potentially causing a new wave of infections/deaths and more pressure on the NHS. How ignorant and Stupid can u get	0
Remember the automated Abbott Laboratories #SARSCoV2  test touted by #Trump  a few weeks ago? Well, it doesn't work as well as claimed, and now 23 workers in Abbott's manufacturing plant in Maine have come down with -- you guessed it, #COVID19  .  washingtonpost.com/nation/2020/06/10/coronavirus-update-us/#link-LT3MHKCIKFG75D3SIKS4DCUXO4   …	0
The latest HCQ NEWS!  ad3480-ad46-11ea-8da8-002590a5ba2d   …	0
Boris Johnson told liaison Committee 2 weeks ago   “It's just not true there was some concerted effort to move people out of NHS beds into care homes”  Now we hear 25,000 patients were discharged to care homes without  coronavirus  tests at height of crisis   telegraph.co.uk/news/2020/06/1 1/25000-patients-discharged-care-homes-without-coronavirus-tests/  …	0
"Lancet paper explaining how China brought  coronavirus  under control. ""The most urgent and important measure of the containment and suppression strategies is scaling up testing of each suspected case and all close contacts of those infected""   thelancet.com/journals/lance t/article/PIIS0140-6736(20)31278-2/fulltext   …"	0
Banned masks and didn’t believe the faulty tests = Success  bbc.com/news/world-afr ica-52966016   …	0
President Pierre Nkurunziza Of Ethiopia, Who REFUSED To Take Measures Against COVID19, Is DEAD. His Wife Also Tested Positive For  Coronavirus . Is It Cardiac Arrest Or COVID19?? Stay Tuned For More Updates.  	0
The same Democrats that have cheered on the Black Lives Matter protests...  Are now saying Trump’s rally poses a “ coronavirus  risk.”  Please shut up 	0
The both sides narrative of this piece is so emblematic of the press coverage of #COVID19 , it’s maddening. The reason we have 20k new cases and 800 deaths/day with 115k dead Americans is @realDonaldTrump  willful failure to manage this crisis. 1/ nbcnews.com/politics/meet- the-press/latest-spike-coronavirus-cases-sparks-new-political-debates-n1229811   …	0
BREAKING NEWS: Johnny Bravo tests positive for  Coronavirus   	0
If you had been in close contact with someone who later tested positive for  coronavirus , wouldn’t you want to know?   Help keep yourself and your family safe by downloading the app at        #coronavirusaustralia  #covid19 	0
# TeamEurope  is one of the greatest examples of #EUSolidarity  across borders    The EU & its Member States have mobilised almost €36 billion to support partner countries in the fight against the #coronavirus  and to help #BuildBackBetter  a more sustainable & equal world for all. 	0
The latest figures show we are supporting jobs and incomes across all nations during  coronavirus .  Read the breakdown here:   gov.uk/government/new s/figures-show-uk-government-supporting-incomes-across-all-nations-during-coronavirus   … 	0
Coronavirus : Only fifth of care home staff tested despite SNP pledge   heraldscotland.com/news/18508147. coronavirus-fifth-care-home-staff-tested-despite-snp-pledge/?ref=twtrec   …	0
"Zhang Hai, 50, files 1st lawsuit in #China  against govt that seeks restitution for #coronavirus  pandemic cover-up. ""If the govt didn’t cover up the disease in the early stages, my father wouldn’t have died...What they did amounts to murder"" @Telegraph  telegraph.co.uk/news/2020/06/1 4/first-covid-19-lawsuit-filed-against-chinese-government-latest/  …"	0
The president is retreating from the fight against COVID-19 just as many states are experiencing their worst outbreaks.   	0
as  coronavirus  cases rise, remember that it’s not your fellow protestors responsible. the police state is responsible for inciting the violence that lead social distancing at protests to collapse, and the nature of arrests and jail that put people crowded together no masks	0
**LATEST (PAINFUL) #COVID19  MORTALITY DATA BY RACE  for 50 STATES & DC.**   From our COLOR OF  CORONAVIRUS  project: •1 in 1,625 Black  •1 in 2,775 Indigenous  •1 in 3,550 Latino  •1 in 3,800 Asian  •1 in 3,800 White  … Americans has died.  More:   apmresearchlab.org/covid/deaths-b y-race   … 	0
My message to all those planning to protest over the next few days for #BlackLivesMatter : For yourselves, your family members who may be vulnerable to Covid-19, and for the wider cause, please stay at home and find a safe way to make your voices heard. 1/2   london.gov.uk/updates/news-f eed   … 	0
“State Health Department officials knew there were hundreds of empty hospital beds in New York City specifically set up to treat  coronavirus  as they ordered elderly COVID-positive patients returned to nursing homes.”   icials-knew-of-empty-beds-as-it-ordered-covid-19-patients-to-nursing-homes/  …	0
Today was my last day @DMRegister . As I approached my desk to empty it, there was a letter from a reader, thanking me for writing about the lack of  coronavirus  testing info for people without internet. This person, who has no internet, read my story in the physical paper. (1/2)  	0
UK travellers carry the greatest risk of spreading the  coronavirus , says Slovakia as it excludes Britain from EU travel corridor   businessinsider.com/coronavirus-uk -tourists-pose-greatest-risk-of-spreading-covid-19-in-europe-2020-6   …	0
Multiple San Marcos Texas (Austin metro area) businesses close amid growing #RepublicansVirus  cases, employees testing positive.  Businesses reopened after REPUBLICANS, including Senator John Cornyn, said virus was under control  sanmarcosrecord.com/breaking-news- news-news-alert/multiple-san-marcos-businesses-close-amid-growing-coronavirus-cases#.XuD3KUnAysg.twitter   …	0
I am in the hospital with my heart. I have permanent damage from having  Coronavirus  in March. I want to be at the protests. I want to be on Twitter for that's devil's birthday. But I can't. I'll be back when they let me. Keep up the fight, friends.	0
American Exceptionalism Failed the Test of the  Coronavirus  Pandemic | Foreign Affairs   foreignaffairs.com/articles/unite d-states/2020-06-08/exceptionalism-killing-americans   …	0
BREAKING NEWS: Gordon Freeman tests positive for  Coronavirus   	0
# SheikhRasheed  tested positive for  corona virus  Get well soon...  	0
When you have  coronavirus  and want to pass it on to the far right #londonprotests 	0
CONFIRMED: Stan Marsh tests positive for  Coronavirus   	0
We knew the  coronavirus  media fear porn pivot was coming. And here it is, just like clockwork. Protests slow down & boom, the usual suspects out here suddenly talking about the virus surging again. Even as it continues to decline rapidly across the nation.	0
British Council resumes IELTS testing in Dubai      #COVID19  #coronavirus   	0
Best proof yet the global economy is in shambles:  The illegal drug trade has broken down  -Prices for South American coca and Afghan poppies down 70% -Cartels have massive stockpiles at the border  -Street prices up in some US cities as supply runs low  washingtonpost.com/world/the_amer icas/coronavirus-coca-crash-bolivia-colombia-peru-latin-america/2020/06/09/8c7da42c-a11f-11ea-be06-af5514ee0385_story.html   …	0
In this pendamic noval  Corona virus  this can leads to spread of virus among the different people raise to impact in the societyso parents and students are not going to be part in this situation they can't put their life's in risk sopromote students #CancelAllExamsPromoteStudents	0
BREAKING: 1,288 more people have been diagnosed with  coronavirus  in Louisiana. The state is noting a backlog of tests.   nola.com/news/coronavir us/article_e3b317ee-ad87-11ea-aeb0-57d29b6c5f3d.html?utm_medium=social&utm_source=twitternoladotcom&utm_campaign=snd   …	0
Coronavirus  takes a heavier toll on PH economy than its ASEAN neighbors due to gov's reliance on lockdowns instead of early testing and contact tracing to fight COVID-19, World Bank economist says @manilabulletin	0
"""The risk of mass voter disenfranchisement is greater in 2020 than at any time since the era before the abolition of poll taxes and literacy tests in the 1960s.""  @AriBerman  with a reality check: we have our work cut out for us to #protectthevote .  motherjones.com/politics/2020/06/coronavirus-voting-rights/  …"	0
The way Mumbai Police is questioning Arnab Goswami, it seems Uddhav Thackeray thinks Arnab knows the recipe to  Corona virus  vaccine!  	0
More people were being treated at hospitals for the  coronavirus  in Texas today than at any point in the pandemic     	0
We are requesting for cancle the exams because of  corona virus  and this was very critical situation and all the AP students are requesting for cancle the exams @AudimulapSuresh  and @ysjagan   #CancelAPExamsPromoteStudents	0
# BLMprotests  reveal stupidity of  coronavirus  lockdown   matthaydenblog.com/2020/06/blm-pr otests-reveal-stupidity-of.html   …  #AussieQ  #GreatAwakeningWorldwide 	0
"In the last 24 hours the state of Georgia has reported   5 deaths from #coronavirus    880 new cases   24 new hospitalizations   *18108 tests conducted*  *2322 of these ""tests"" were antibody tests"	0
# Coronavirus  is in retreat across the country - but we must still be vigilant in our national effort & protect our NHS  ⁦@Daily_Express ⁩  	0
Former Pakistan cricket captain Shahid Afridi tested positive for  Coronavirus   Recently, he was in Pakistan-Occupied Kashmir (POK)  He gave speech against Indian Army over Kashmir issue & said that world is infected by Covid-19, but what's more dangerous is in Modi's heart & mind	0
Just saw my first Trump TV ad of the season. It's like  coronavirus  killing 105,000-plus Americans, the George Floyd/police brutality protests and 40 million-plus Americans unemployed never even happened! Just all feel-good MAGA stuff. Yerp.	0
JUST IN: Moderna plans to start its phase 3  coronavirus  vaccine trial in July, @MegTirrell  reports.     	0
# Coronavirus  vaccine developers are wary of a dangerous phenomenon known as antibody-dependent enhancement, in which non-neutralizing antibodies could enhance viral entry into cells and viral replication and end up worsening infection   nature.com/articles/d4158 7-020-00016-w   … 	0
Do you know any @thecsp  colleagues or friends who are experiencing hardship as a result of COVID-19.  If so,  please direct them to our latest MBF  Coronavirus  Update  (  7-mbf-coronavirus-update-7th-june-2020   … ). The MBF will do all it can to support members in difficulty.   	0
Click link below to register -       Give peace a chance!! #affiliate  #sundayvibes  #londonriots  #londonprotests  #coronavirus  #COVID19     STOP RIOTING AND FIND A BETTER WAY!!!     	0
COVID19 is still among us and you could be infected with the virus without showing symptoms. If you were at or near a protest, medical experts recommend you get a COVID19 test six or seven days after the event. Find testing locations at   	0
EXCLUSIVE: Abia Governor’s  Coronavirus  Treatment Complicated By Kidney Failure | Sahara Reporters    	0
Coronavirus : London's NHS Nightingale 'treated 51 patients'  200 million for 51 patients  Yet elderly sent back care homes with virus  With no palliative care  No oxygen  No GP visits Underpaid #carers  dealing with multiple deaths  Inhumane #dailybriefings  bbc.com/news/uk-englan d-london-52448982   …	0
Scientists have found after studying the plasma of 149 people who had  Coronavirus , around 80% of people produced only tiny amounts of antibodies.  A third had undetectable levels.  Antibody tests will not provide an immunity passport. I'm sure other immune mechanisms are at play.	0
