text	label
The  coronavirus  crisis won't give Boris Johnson an alibi for a calamitous Brexit. Failure to strike an agreement with the EU will inflict a terrible double whammy on the economy.   	0
By now, we ought to be seeing some evidence of increasing #COVID19  cases from the mass protests. That we are not (and not even an increase in testing demand) raises very serious doubts about the #coronavirus  lockdowns and other NPIs (many of which are still ongoing). (thread  )	0
Once again Trump Admin is not prepared. Why wasn’t this anticipated? Remdesivir, the only drug known to work for Covid-19 treatment will run out at the end of this month. Guess it’s not one of Jared Kushner’s “success stories”  	0
Oh look.  Coronavirus  didn't go anywhere. We're all still dying. Nice of Trump and the gang to just ignore it.  @realDonaldTrump  , #KillingAmerica  , one day at a time! Good times America! Good times!!!    …	0
As the rioters and looters took to the streets for two weeks the media said they were expressing their feelings.  Now that we are talking about Trump rallies all of the sudden the media is talking about the surge of  coronavirus .   Hypocrisy at its finest.	0
Even WHO no longer believes the myth of the asymptomatic COVID carrier.   #ReopenAmerica  	0
As theaters and clubs remain closed, 90% of independent venue owners, promoters and bookers say that they will have to close permanently within the next few months without assistance.   	0
Every day I hear of another dear one being affected with #COVID19 . It is now spreading in Pak like the wildfire. May Allah keep everyone safe. Prayers for all those that are fighting #coronavirus  righ lt now. Stay strong! #COVID19Pakistan  #SocialDistancing	0
With nearly 1,100 dead and hospitalizations spiking rapidly in Arizona, lawmakers and medical professionals are warning there might not be enough emergency room beds to handle what could be a big influx of new cases.    	0
The  coronavirus  pandemic is ebbing in some of the countries that were hit hard early on. But the number of new cases worldwide is growing, with more than 100,000 reported each day.     	0
"We need to move on from the ""people were allowed to protest the  coronavirus  because they were white"" narrative. They were not all white, some were arrested, they didn't loot or burn anything, and it is their legal right to open carry. These two photo definitely aren't different.  "	0
Imran Khan & Chairman NAB are responsible for Mr. Shebaz Sharif contracting  Coronavirus . He had informed NAB to investigate him on Skype but ego of Khan is taller than well being of people & he was forced to expose himself to virus. Prayers for his speedy recovery @CMShehbaz	0
The reporter on @Skynews  is in Selfridges saying the whole place has been “rebuilt around the 2 metre rule” ...as a shopper literally brushes his arm as he walks past #coronavirus   	0
CDC warns U.S. may reimplement strict  coronavirus  measures if cases go up 'dramatically'    	0
80% of US voters believe things are out of control in the country, with majorities concerned about the  coronavirus , the economy and President Trump’s ability to unite the nation, according to latest NBC News/WSJ poll.    	0
Are they literally f****** kidding!?! Shut down Nations, demolish economies, lock people inside their homes, strip their sanity and freedom only now to state ASYMPTOMATIC SPREAD IS 'EXTREMELY RARE'! But don't worry no one will protest over this! #Scamdemic 	0
coronavirus  out of control in AZ and doug ducey is still in charge ...  	0
To KHive: KHive who? Ever since one of your people wished the  Corona virus  on Warren and Harris hasn’t denounced it...I’ve been trying to find a single fuck to give to you and your “Beyoncé BeeHive” rip off of a name and following. No fucks found, none given.  . #KHivefuckoff	0
"Biden says Trump’s handling of the  coronavirus  pandemic was ""almost criminal""    "	0
COVID-19 has taken away everything we had our freedom, our peace of mind and even our lives. Now, the time has come to take revenge on the  coronavirus  by digesting it, literally. #CoronaFreeBharat_withPatanjali  	0
117,000 Americans have now died from the  coronavirus . There is no cure. There is no vaccine. There still aren’t enough tests. Or tracing. Cases are spiking in some states. And the president of the United States has absolutely no plan to do anything about it.	0
We aren’t even out of the first wave of covid. Come on people!! 	0
Wigan has more  Coronavirus  deaths than Australia and New Zealand combined.	0
We often accuse the right of distorting science. But the left changed the  coronavirus  narrative overnight | Thomas Chatterton Williams	0
Texas saw a surge of COVID-19 cases in our private detention centers this week.   Sen. Cornyn is a top recipient of campaign money from the private detention industry. So what is he doing about it? Nothing.  	0
How  corona virus  ruined whole year     …	0
Cuomo threatens to shut down Manhattan, Hamptons again if  coronavirus  social-distancing rules broken//This genius must have been in a coma the past two weeks. Did he miss a million people screaming and spitting two feet from each other for days?! #moron  	0
As of this week, more than 30,000 people have died from the  coronavirus  in Brazil, including 1,262 on Tuesday — which was the nation’s highest one-day total.  The country is nearing 800,000 cases, second only to the U.S.     	0
Boris Johnson's 11 fatal errors in handling  coronavirus  crisis which cost lives   	0
Bald men may be hit harder by  coronavirus , scientists fear     	0
Coronavirus  is murdering American citizens  Donald Trump's solution  PLEASE DO NOT SUE ME IF YOU CATCH THE  CORONAVIRUS  AT MY RALLY   ARE YOU FUCKING* KIDDING ME  110 STILL COUNTING DEAD FROM THE  CORONAVIRUS   TRUMP DON'T GIVE A FUK ABOUT NO ONE EXCEPT HIMSELF AND HIS RE-ELECTION  	0
The global seafood industry is to sustain a temporary blow after the latest #coronavirus  outbreak Beijing's Fengtai District, causing salmon sales to be suspended nationwide, analysts said.     	0
Unreal. As Trump resumes indoor rallies, his campaign has implemented a new policy that attendees CANNOT SUE if they contract  coronavirus  at an event.  Trump supporters, please think about what this means: the man does not care if you live or die.   	0
6 hour lines to vote   Hundreds of polling places closed   States unprepared for mail voting   Huge numbers of ballots rejected   Voter suppression we’re seeing in Georgia today could happen nationwide in Nov if we don’t need fix broken voting system ASAP   	0
# Coronavirus  fatalities in Iran exceeded 50,000 - This catastrophe and such great loss of lives could have been avoided. The death toll in #Iran  and even the official figures could not be compared to the death toll in other countries in the Middle East.   	0
Netanyahu says public carelessness driving  coronavirus  infections up   	0
BREAKING: Florida reports another 2,016 cases of #coronavirus  on Sunday morning as some leaders consider if stay-at-home orders need to be put back in place  	0
Why hasn’t @SpeakerPelosi  pushed to freeze rent during the  coronavirus  pandemic?   San Francisco is one of the most expensive zip codes to live in.   Perhaps, she’s got 365,000 reasons not to oppose landlords. #ReplacePelosi 	0
L.A. County  Coronavirus  Update: Highest Single-Day Total of New Cases Since Pandemic Began     	0
Yesterday’s scenes of violence, desecration and racism were shameful. If you’re concerned about right-wing extremism, there’s lots of helpful advice and guidance on @hopenothate ’s website. Take a look:  	0
"Trump's rally ""meets every criteria for the riskiest type of event""  One expert: ""With a little bad luck, that scenario could end in the seeding of community outbreaks of COVID-19 across the U.S.”  For Trump, it's always politics over the nation's welfare  "	0
So, it begins... again!   Second wave of  coronavirus  is happening, in China. 	0
The same people who have fanatically supported BLM mass gatherings for the last 2 weeks are now berating people for queuing outside shops on Oxford Street.  Remember,  coronavirus  is woke - it takes a break for far-left causes...apparently.	0
The Government wants to suspend free travel for under-18s in London - a move that will disproportionately hit vulnerable children and children from low-income households. I won’t help them do it. 	0
The NHS self-built #coronavirus  tracing app isn’t going very well. Not that anyone could have see that coming...   and  @BorisJohnson  is cross about it, report @SarahNev  @helenwarrell  @Laura_K_Hughes        	0
Was anything we were told about the  coronavirus  true? 	0
We are currently overwhelmed with what’s happening in our cities but spare a thought for the people of eastern Uttar Pradesh.  One  coronavirus  testing lab for a population of 30 million.   I report from Jaunpur and Varanasi.       …	0
Deep-rooted inequality and graft have thwarted the steps Peru took to prepare for its response to the  coronavirus  pandemic.     	0
That's just crazy. Bickering between government and opposition meant they can't even agree to debate a bill to help those with disabilities and crack down on  coronavirus  assistance cheats. So debate delayed until next week. Good grief.	0
Texas is in rough shape, man.  	0
With protests are mostly over, the press is desperately trying to return to pushing the lockdown. Too late.  We know they are liars, and that they will break any lockdown rule whenever they want.  	0
If the Government opens up the country now there are risks. But if doesn't open up there is a certainty. Britain as we know it will cease to exist. GDP falls of 20% in a month represent an existential threat to the UK.  Coronavirus  - for all the paint it has brought - does not.	0
“If we make cuts to higher education now, if we undermine public higher [education] as a driver of economic opportunity, we will hurt the economy 5, 10, 15 years out,” says former Secretary of Education John King about the economic impacts of  coronavirus .     	0
Tear Gas Is Way More Dangerous Than Police Let On.  Especially During the  Coronavirus  Pandemic.  #BlackLivesMatter  #BeTheChange4USA  #BeTheChange4Justice  #NeverForget  	0
People don’t just burn down a Wendy’s like this out of normal anger and frustration. We have reached a boiling point in our country when it comes to racial and economic injustice. The  coronavirus  shutdown and the uncertainty for our future is the perfect formula for a revolution.	0
All students are devastated, some are being pressurised by their PGs, hostel wardens to leave immediately even though they have final externals from tomorrow onwards, while some are hopelessly waiting for joining letters. #rgpv_spreading_ corona_virus   @PMOIndia  @ChouhanShivraj    …	0
Andre Guest was a black 16-year-old who was living in strict lockdown.  Coronavirus  killed him in 12 days.  Poor baby.     -old-dies-suddenly-from-covid-19/  …	0
"Sorry but you can't claim to be the most transparent president in history and then try to keep $511 billion in taxpayer funded loans ""confidential.""   "	0
We just broke the downtrend on #COVID19  in America.  #CoronaVirus  #Protests 	0
On the streets of New Haven, CT, Margaret Holloway was known as the “Shakespeare Lady,” a tall, striking woman in ragged clothing who recited dramatic monologues for spare change. She succumbed to #coronavirus .   	0
The WHO now says asymptomatic  coronavirus  carriers spreading the virus is “very rare.” So why did we lock down again?   	0
It's worth remembering how often @realDonaldTrump  has misled American about #COVID19  .   	0
The  coronavirus  is worse than ever in Alabama. ADPH shows 848 new cases since yesterday, the most in a day since the start of the pandemic. It also pushes the 7-day average of new daily cases to an all-time high of nearly 530 (the first time it's been over 500).  	0
Illegal Immigration is a HUGE problem that no one is talking about because of  CORONA VIRUS .  We need to bring attention back to our borders and back to the crisis of illegal immigration.  Our immigration system is broken and it must be fixed!  #PutSouthAfricansFirstNow	0
The world has seen more than 7.4 million reported cases of the  coronavirus  as of Thursday afternoon. At least 417,700 people have died.   In many places, the virus has only now arrived, with ever-increasing numbers of cases and deaths.    	0
Corona virus  cases in India recorded more than 11,000  in last 24 hours for the very first time and it is the highest record till now. In the mean time our state govt. want to take exam. Is it necessary or luxury?? #BengalAgainstExam  @MamataOfficial  @itsofficial	0
“Dr. Anthony S. Fauci, delivered a grim assessment of the devastation wrought around the world by the virus, describing Covid-19 on Tuesday as his ‘worst nightmare’. He said ‘We’re at the beginning of it’.”   	0
Coronavirus  doesn’t give a shit what you’re protesting 	0
I worry that the recognition we gave to passing 100,000 Americans killed by  coronavirus  also marked the end of many people's continuing concern about the pandemic.  13,000+ have died just since that moment.   This isn't done. We can't just stick our heads in the sand.	0
We have just passed another grim milestone: 116,527 Americans have died from the  coronavirus , more than were lost in WW I.  Sadly, we seem to have normalized death. There was much ballyhoo when we passed 9/11, the Korean and then Vietnam War.  We are tragically becoming numb. 	0
So, according to the WSJ, the recession actually began before  coronavirus  stay at home orders.  This recession was caused by Trump economic policy failures.  	0
Jane Austen museum under threat due to  coronavirus   	0
This isn't good: COVID19 hospitalizations have been on the rise since Memorial Day in Texas, the Carolinas, Calif., Oregon, Ark., Miss., Utah, and Arizona. Overall, the US continues to have 20,000 known cases per day and testing is down rather than up.  	0
# PMIKLeadingPakistan  Former PM Yousuf Raza Gilani tests positive for  coronavirus   	0
We want Concession in University fees...... @numlofficial1  #coronavirus	0
 117,527 Americans dead from the  coronavirus .     117,527 Americans dead from the  coronavirus .     117,527 Americans dead from the  coronavirus .     Black Americans are 12.4% of the total population but compose 24.3% of deaths.    #BlackLivesMatter	0
The venue @realDonaldTrump  is holding his rally at has canceled every other event in June because of the  coronavirus 	0
"This should make every person in the world MAD as hell reading this   Esp. those of us who've been locked down in our homes & forced out of businesses for mnths. Or arrested for ""defying CoVid Lockdown orders.""  This letter is the Elite OPENLY MOCKING us.   "	0
WATCH: Large groups gathering - whatever the reason - risk spreading #coronavirus  & risks lives  	0
The  coronavirus  is still killing thousands of Americans every week, but Trump isn't very interested    	0
NEW: The U.S. has now surpassed 2 million confirmed  coronavirus  cases. New infections are rising in at least 20 states, even as restrictions on daily life continue to ease.    	0
The Fed said if economic activity remained weak due to virus-related disruptions more businesses could fail, leading more temporary layoffs to become permanent   	0
Here’s maybe the most revealing fact about how health insurance corporations really see the current climate in America: They’re reaping massive profits this year. In the middle of a pandemic that’s devastating communities of color. (8/9) 	0
When we pass 200,000  coronavirus  deaths, will anyone even notice?	0
WH announces Jared has been undergoing 2 years of Botox as a  Coronavirus  vaccine. Results are disappointing. He’s lost his dimples and turned into Stephen Miller.  	0
Joe Biden was the first to get THE DEMOCRATIC FOUR PACK of  CORONAVIRUS  MASKS. All the money raised is going to help #ANTIFA  during the next surge of RIOTS. They are just regrouping and drawing up new battle plans on how to attack the POLICE next.  	0
"Joe Biden says Trump's handling of the  coronavirus  pandemic was ""almost criminal.""    "	0
The US can expect that another 100,000 people will die from #coronavirus  by September, Dr. Ashish Jha, director of the Harvard Global Health Institute #COVID19	0
George Floyd death: Protests 'undoubtedly risk' increasing  coronavirus  cases, Matt Hancock says   more demos thousands more dead end of racism fucking idiots wake up plebs of  britain	0
Young Americans are having less sex — and they can’t even blame the  coronavirus  pandemic for this one 	0
“he acquired a following on YouTube under the name Battery Geek. His videos include computer advice and reviews and demonstrations of everything from generators to solar flashlights.”  The Detroiter is now dead of  coronavirus  at 31.     	0
UPDATED: Rising COVID-19 hospitalizations in Travis County trigger Stage 4 recommendations   	0
Health experts warn of the potential for COVID-19 spread when President Trump resumes his rallies next weekend in Oklahoma. Trump plans to speak before supporters indoors at a 19,000-seat arena in Tulsa on Saturday.   	0
A housing apocalypse is coming.  A tsunami of renter evictions will happen unless we get seriously organized.  Working people's homeownership was destroyed after Great Recession, especially sharply for black & Latinx. That homeownership never recovered. …	0
the                                      coronavirus                     pandemic                      isn't                                        over              just                                         because    the                           weather    changed.  	0
This is a tragedy we knew was coming. “Nearly 2,000 people in and around Leticia are sick with COVID-19. About 70 have died. That might not sound like a colossal death toll at first. This amounts to the highest per-capita death rate in all of Colombia”  	0
Starbucks says it lost $3 billion in revenue in latest quarter due to  coronavirus  pandemic    	0
More evidence that @realDonaldTrump  lives in a bunker reality different from ordinary Americans.  #ThursdayThoughts  	0
Seizure of BLM  coronavirus  masks raises questions about whether a government agency is surveilling activists through the USPS.  Nixon would be proud.   	0
Kudlow to @jaketapper : “Hospitalizations may be going up but that’s because elected procedures are now permitted.”   Texas has reported the number of those hospitalized with  Coronavirus  is at an all-time high. Arizona warned that its ICU’s are filling up with COVID-19 cases.	0
$87 million dollars is a lot of hard-earned tax payer money. And at the moment money is hard to come by for a lot of New Zealanders. One principal says he now has $70,000 of modems stored in a school cupboard. What a terrible waste.  #education  #nzpol  	0
Minuchin and the Trump administration refuse to reveal who got the 500 billion in aid. Why don’t we call this what it is white collar looting but its billions they are stealing #EndTrumpsWarOnAmerica  	0
This is our money. And these kleptocrats refuse to say where the  money went. We are not talking about $5 million. Or even $500 million. We are talking about $511 billion they refuse to say who received it.  	0
Nursing homes have proven to be some of the most vulnerable places for spreading the novel  coronavirus , yet some states across the country are providing perverse incentives for bad nursing homes to take COVID-19 patients.  	0
Who is 'we' Governor because I am hard-pressed to believe 'we' received 25,000 complaints of reopening violations -- and, of course, those complaints would be public record.  That said, give it up! There is no pandemic - it's over - take off your 'mask'  	0
Remember: Steve Mnuchin is refusing to disclose which companies received more than $500 billion in taxpayer funds. Americans deserve to know whether this administration is serving working families, or just enriching corporate execs and wealthy friends.  	0
90% of the UK  coronavirus  cases traced back to holiday hotspots Spain, France, Belgium and Italy. At the height of the pandemic, there were no quarantine rules for arrivals and still no tests. The govt negligence caused thousands of avoidable deaths.  	0
Do I support masks?  Yes.   Mask wearing is an important component of a suite of things we can do to stop  coronavirus .   Does this paper earn its title? Do their data justify the conclusions?  No.   I just don’t see it.   And why has no one noticed this?    	0
Yesterday, the U.S. surpassed 2 million  coronavirus  cases — and the virus is still killing nearly 1,000 Americans per day. It’s heartbreaking.   This pandemic is not behind us and we need to stay vigilant in making sure our communities are prepared.	0
BREAKING: There are now over 113,000 American deaths from  coronavirus  and over 2 million cases. Trump is the biggest failure and fraud ever. This is on him.	0
Devastating new homelessness numbers in Los Angeles. The homeless population in the county increased 13% to 66,433 — equivalent to a city the size of Redondo Beach. These figures DON'T take into account the effects of the  coronavirus  pandemic  	0
Iran's destitute street children abused, blamed for  coronavirus       via @upi	0
ALERT: Trump to speak at West Point graduation despite Cuomo’s  coronavirus  orders, infections on campus - Global Pandemic News | #Coronavirus  #COVID19  #Protests	0
Wisconsin was a wake up call. Georgia was a siren.  If we don’t urgently expand vote by mail AND make it easy to vote safely in person, millions will be disenfranchised in November & legitimacy of 2020 election will be questioned   	0
A second wave of the  coronavirus  is on the way. When it arrives, we will lack the will to deal with it.  Despite all the sacrifices of the past months, the virus is likely to win.  My latest @TheAtlantic .  [Thread.]  	0
*rubs temples*   Trump visits Maine factory to tout increased production of  coronavirus  swabs—but he didn't wear a mask while in sensitive areas—so entire day's production will be tossed in the trash  A third of nursing homes report they're out of swabs   	0
CDC Warns of Fresh Lockdowns if  Coronavirus  Spikes Again  	0
"On Fox News:  —White protesters demanding haircuts are ""patriots""  —Black protesters demanding an end to police killings are ""thugs"" and ""looters""  — Coronavirus  is a plot to destroy Trump  Trump's propaganda machine is a clear and present danger to the United States.  Pass it on.  "	0
"The CBSE & CISCE Council doesn't seem to care about putting millions of students' lives in danger of #coronavirus . It seems that ""result& exams"" have become more important than actually imparting knowledge.  #Cancel10thICSEBoards   #StudentLivesMatters  @arvindrtiwari  @DrRPNishank"	0
OHIO!  Watch this video. The Trump Recession didn’t start because of #coronavirus . It was in full swing in 2019.  Trump promised to bring jobs back to your state. He FAILED. Bigly. #DemCastOH 	0
Nearly every country has the  coronavirus , as this map shows, and many are continuing to experience a rising number of cases each day.  There are emerging hot spots in Latin America, Africa, Asia and the Middle East.     	0
Remember when it used to matter how many Americans were dying from the  coronavirus ? There’s so much shit swirling around Trump it’s easy to get distracted... but the American death toll is 115,000 souls. And counting...	0
“I shouldn’t be forced to not take pay or use my vacation, or take the chance of losing my life.”  Workers in our meatpacking plants are essential. And NO ONE should have to choose between losing their job or going to work sick. #IASen  	0
EVER SINCE ANTHONY WEINER'S LAPTOP GOT CONFINSCATED AND SEARCHED WE'VE HAD  CORONAVIRUS , MURDER HORNETS, AND NOW THE PROTESTS. DISTRACTIONS FROM HILLARY CLINTON'S PEDO RING AND CHILD TRAFFICKING PLANS. ALMOST ALL OF THE 12 FBI AGENTS THAT SAW THE LAPTOP HAVE DIED.  	0
Coronavirus  may not discriminate. But our system does.  	0
Suck it  coronavirus   	0
Last night at Kid Rock’s Big Honky Tonk and Rock n’ Roll Steakhouse in Nashville, TN. Nashville is in phase 2, allowing restaurants and retail stores to open at 75 percent capacity, while bars remain closed. How is this even legal? #COVID  #coronavirus   	0
Hillary Clinton questions how 'anybody with a beating heart and a working mind' can still support Trump after disastrous  coronavirus  and protest response  	0
In Florida COVID cases are on the rise. Is this really because of testing?   The message that you’re hearing loud and clear is that the virus is still here,” said Dr. Alina Alonso, Palm Beach County’s health department Director.   #wtpFL2020  #wtp2020  	0
There are people who feel that if not controlled, the population of Nigeria may spill over, therefore,  there is a need to keep quiet and watch nigerians die. If HIV did not kill them,  Coronavirus ,  or Terrorist attacks will. @MaziNnamdiKanu  | 10.06.2020	0
""" coronavirus  probably coming back."" The first wave never ended, we acclimated to 1,000 deaths a day and don't talk about it, and the entire social contract has been called off between the government and the governed. Six months left in 2020."	0
In a matter of months, the COVID-19 pandemic has brought the academic job market close to collapse in many parts of the world.   	0
First the wildfire, then WW3 almost started, third the  corona virus . Now this racism and killing with black people. What's next 2020?	0
Global  Coronavirus  death toll passes 400,000 | More here:      #CitiNewsroom	0
Rep. Susie Lee lobbied the federal government to expand  coronavirus  aid to her state’s gaming industry. Two weeks after the change went into effect, her husband’s casino company received millions of dollars in government-backed loans. 	0
It does seem like the U.S. looking at around 5000  coronavirus  deaths a week for the foreseeable future, and most Americans are apparently OK with that.	0
3-Hydroxychloroquine: Is a very smart drug that's very safe when used for malaria or Lupus... but when it realizes you’re taking it for  coronavirus : it kills you. And...	0
New  coronavirus  cases reported at reopened Tesla factory. This doesn’t look great for Elon Musk. 	0
BREAKING: The U.K. economy shrinks a record 20.4% in April, as the country's  coronavirus  lockdown hit businesses and workers     	0
Hey @realDonaldTrump : you gonna brag about the #StockMarket  today? Futures now down over 700 points. Oh right...forgot you only talk about the up days... #Trump  	0
Oh! So, was this for this that Congress incited Tablighis to spread  coronavirus  deliberately & provoked migrant laborers to come on roads in herds? To trend #ModiBetrayedIndia  ?? Shame on you.  	0
"""One of our wisest scientists is being ignored"" ""Ministers should have listened when Hugh Pennington warned that care homes were ‘super-spreaders’ of  coronavirus ""...  "	0
The  Coronavirus  Regulations introduce the most profound set of restrictions on our lives since the WWII.   Neither the original Regulations - nor any of the four sets of amending regulations - were authorised by or even considered by Parliament before taking effect. THREAD.	0
Nearly 1,000 Americans are still dying every day from  coronavirus . This pandemic is not over. We'll check in w/medical experts tonight during our special @CNNSitRoom  7-10PM ET. Here are the latest numbers of U.S. deaths: June 9 - 983 June 10 – 930 June 11 – 896 June 12 - 851	0
Extraordinary. We’re just giving up.	0
“Boris Johnson has devoted more energy to saving Dominic Cummings than defeating Covid” 	0
Brazil's daily  coronavirus  death toll is now the highest in the world. Experts say President Jair Bolsonaro's rejection of the emerging scientific consensus on how to fight the pandemic — and his embrace of unproven cures — contributed to the crisis.    	0
# COVID19inSA  I don't take Anyone who takes  corona virus  seriously , seriously.  	0
Donald Trump is now down by more than 8 points in polling averages.  Coronavirus  is resurgent. Expanded UI is set to expire on July 31st. The nation has exploded in protests over police brutality.   And he's doing...nothing. About any of it. He's just rage tweeting.	0
Coronavirus  has shown most of us can work from home. My last meeting on Friday was with a team in Poland. I was at home in Brum. #HS2  was a huge waste of time, money and massive damage to the environment before. Now, it's even more ludicrously pointless & useless to most    …	0
Texas Medical Center sees 40 percent increase in  coronavirus  hospitalizations     	0
States are rolling back lockdowns, but the  coronavirus  isn't done with the U.S. Cases are rising in nearly half the states, according to an @AP  analysis, a worrying trend that could intensify as people return to work and venture out during the summer.   	0
Just days after #Tesla  reopened its Bay Area plant, several employees reportedly tested positive for #coronavirus     	0
"""US  coronavirus  deaths could double, hit 200,000 by September: report"" via FOX NEWS     "	0
Digital IDs are about being able to eventually track EVERY SINGLE THING you do.... coronavirus  is the trojan horse that will facilate the inception of  the NEW (global digital) WORLD ORDER.	0
A thread of all the times 45 spread   disinformation about  Coronavirus  going back to January 2020.  	0
Imagine if we had a president who would just wear the mask as opposed to telling people he’s talking an experimental malaria medicine with possible cardiac side effects  	0
Pretty rotten that the CDC blackballed me from interviews during a pandemic...no one at CDC or WH or anyplace else said my  coronavirus  reporting was factually wrong...people need to learn what is going on; this blackballing only exposed because of a FOIA request by someone  	0
"@ BorisJohnson  ""I take full responsibility for everything this Government has been doing in tackling  Coronavirus  and I'm very proud of our record"" 3rd June 2020   PROUD?   YOU should be ASHAMED!   How many unnecessary DEATHS?   #BackTo60  #50sWomen  #Covid_19   #sundayvibes "	0
Dear people concerned that Black Lives Matter protests are spreading  coronavirus :  Where were you when Black people were dying at higher rates than white people?  Where were you when people celebrated VE day at the height of lockdown?  Your outrage isn't about  coronavirus , is it?	0
New research launched for #CarersWeek  estimates that there are 4.5 million new unpaid carers since the start of the  coronavirus  outbreak. You can read the full report here:     	0
Do you remember when there were  coronavirus  briefings because we faced a deadly pandemic? Remember when we heard regularly from Dr. Fauci? As the number of deaths accelerate, it looks like the Trump “govt” has no interest in even talking about it, let alone offer a strategy.	0
"Coronavirus  exposed injustices in our society and made them worse,  From health outcomes to food insecurity, from access to capital for small businesses, to the educational divide.  As we look to recovery, going ""back to normal"" is not good enough. We must build back better.  "	0
Shocker, looks like the Amazon @washingtonpost  is running pure propaganda to gaslight people into believing that it was Memorial Day and not the massive riots and protests that they applauded and helped promote that's causing a spike in  coronavirus  cases.  Give me a break!    	0
Dr Quick’s address was read aloud at an open meeting when a protestor invited demonstrators to her house to do calisthenics in masks, so that when they died Dr. Quick would be charged with murder  They also appeared with signs depicting her as Hitler. 	0
Awful. Due to the #CoronavirusPandemic , the unemployment rate in Kahului (#Maui ) skyrocketed to 35% in April—nearly 10% higher than the national unemployment rate at the peak of the Great Depression and the highest of any metropolitan area in the US.  	0
"April 29 -  KTR : ""Telangana May Be COVID-Free By May 8""  June 11 - TRS MLA Sudheer Reddy : ""Sooner or later, everyone will get infected by the  Corona Virus . We can't escape from it""     #TsGovtFailedItsPeople   "	0
COVID19 patient discharged from Gandhi hospital Hyderabad without treatment. No care ..If  Corona virus  spread fast what would be the rate of people  	0
# IkAgainstMafia  Influential oil and the wheat mafia is more dangerous for the masses than the  coronavirus .  	0
"Denis Mukwege, the Congolese doctor & human rights activist who won a Nobel, resigns from the #coronavirus  task force in DRC. He cites a poor government response. It takes 2 weeks to get test results in S. Kivu:  ""A major handicap for our strategy.""   "	0
Forcing voters to wait in line for hours in the midst of a pandemic is voter suppression and a threat to our lives.  Let Georgia be a warning: We need to get our act together for the remaining primaries and November’s election.  	0
The SBA has given out $511 billion in  coronavirus  loans.  The SBA promised to disclose recipients and loan amounts but now it's refusing to do so.  These are taxpayer funds, and there’s no good reason to keep this info hidden from the public.    	0
utterly haunted by this snap from branson, missouri, which is still doing live shows in the age of  coronavirus   	0
The U.S. may reach 200,000  coronavirus  deaths by September. New Mexico, Utah and Arizona each saw its number of cases rise by 40% last week. Florida and Arkansas have also become hot spots.     	0
BREAKING: #Florida  Department of Health reports new daily record high of 2,581 new confirmed #COVID19  cases—surpassing the previous high on Friday by 679 and the high before that on Thursday—breaking records 3 days in a row.  And the state is REOPENING.  	0
# TheWeekInTory  part 2 (from Wed to Sat)  1. The first study of our “world-beating contact tracing” found it was unable to trace 33% of people with  coronavirus   2. National Audit Office found the govt ignored warnings to stockpile PPE for almost a month	0
‘The scientists were trying to be as sensitive to economic issues on #COVID19  as they were to health issues. That’s a dangerous place to be because it compromises the ability of the advisory group to protect health.’  	0
