text	label
Deep-rooted inequality and graft have thwarted the steps Peru took to prepare for its response to the  coronavirus  pandemic.     	0
That's just crazy. Bickering between government and opposition meant they can't even agree to debate a bill to help those with disabilities and crack down on  coronavirus  assistance cheats. So debate delayed until next week. Good grief.	0
Texas is in rough shape, man.  	0
With protests are mostly over, the press is desperately trying to return to pushing the lockdown. Too late.  We know they are liars, and that they will break any lockdown rule whenever they want.  	0
People don’t just burn down a Wendy’s like this out of normal anger and frustration. We have reached a boiling point in our country when it comes to racial and economic injustice. The  coronavirus  shutdown and the uncertainty for our future is the perfect formula for a revolution.	0
Andre Guest was a black 16-year-old who was living in strict lockdown.  Coronavirus  killed him in 12 days.  Poor baby. 	0
"Sorry but you can't claim to be the most transparent president in history and then try to keep $511 billion in taxpayer funded loans ""confidential.""   "	0
We just broke the downtrend on #COVID19  in America.  #CoronaVirus  #Protests 	0
It's worth remembering how often @realDonaldTrump  has misled American about #COVID19  .   	0
The  coronavirus  is worse than ever in Alabama. ADPH shows 848 new cases since yesterday, the most in a day since the start of the pandemic. It also pushes the 7-day average of new daily cases to an all-time high of nearly 530 (the first time it's been over 500).  	0
Illegal Immigration is a HUGE problem that no one is talking about because of  CORONA VIRUS .  We need to bring attention back to our borders and back to the crisis of illegal immigration.  Our immigration system is broken and it must be fixed!  #PutSouthAfricansFirstNow	0
“Dr. Anthony S. Fauci, delivered a grim assessment of the devastation wrought around the world by the virus, describing Covid-19 on Tuesday as his ‘worst nightmare’. He said ‘We’re at the beginning of it’.”   	0
Coronavirus  doesn’t give a shit what you’re protesting 	0
I worry that the recognition we gave to passing 100,000 Americans killed by  coronavirus  also marked the end of many people's continuing concern about the pandemic.  13,000+ have died just since that moment.   This isn't done. We can't just stick our heads in the sand.	0
We have just passed another grim milestone: 116,527 Americans have died from the  coronavirus , more than were lost in WW I.  Sadly, we seem to have normalized death. There was much ballyhoo when we passed 9/11, the Korean and then Vietnam War.  We are tragically becoming numb. 	0
This isn't good: COVID19 hospitalizations have been on the rise since Memorial Day in Texas, the Carolinas, Calif., Oregon, Ark., Miss., Utah, and Arizona. Overall, the US continues to have 20,000 known cases per day and testing is down rather than up.  	0
"This should make every person in the world MAD as hell reading this   Esp. those of us who've been locked down in our homes & forced out of businesses for mnths. Or arrested for ""defying CoVid Lockdown orders.""  This letter is the Elite OPENLY MOCKING us.   "	0
The  coronavirus  is still killing thousands of Americans every week, but Trump isn't very interested    	0
The Fed said if economic activity remained weak due to virus-related disruptions more businesses could fail, leading more temporary layoffs to become permanent   	0
Here’s maybe the most revealing fact about how health insurance corporations really see the current climate in America: They’re reaping massive profits this year. In the middle of a pandemic that’s devastating communities of color. (8/9) 	0
When we pass 200,000  coronavirus  deaths, will anyone even notice?	0
"Joe Biden says Trump's handling of the  coronavirus  pandemic was ""almost criminal.""    "	0
George Floyd death: Protests 'undoubtedly risk' increasing  coronavirus  cases, Matt Hancock says   more demos thousands more dead end of racism fucking idiots wake up plebs of  britain	0
UPDATED: Rising COVID-19 hospitalizations in Travis County trigger Stage 4 recommendations   	0
Health experts warn of the potential for COVID-19 spread when President Trump resumes his rallies next weekend in Oklahoma. Trump plans to speak before supporters indoors at a 19,000-seat arena in Tulsa on Saturday.   	0
A housing apocalypse is coming.  A tsunami of renter evictions will happen unless we get seriously organized.  Working people's homeownership was destroyed after Great Recession, especially sharply for black & Latinx. That homeownership never recovered. …	0
the                                      coronavirus                     pandemic                      isn't                                        over              just                                         because    the                           weather    changed.  	0
This is a tragedy we knew was coming. “Nearly 2,000 people in and around Leticia are sick with COVID-19. About 70 have died. That might not sound like a colossal death toll at first. This amounts to the highest per-capita death rate in all of Colombia”  	0
Kudlow to @jaketapper : “Hospitalizations may be going up but that’s because elected procedures are now permitted.”   Texas has reported the number of those hospitalized with  Coronavirus  is at an all-time high. Arizona warned that its ICU’s are filling up with COVID-19 cases.	0
$87 million dollars is a lot of hard-earned tax payer money. And at the moment money is hard to come by for a lot of New Zealanders. One principal says he now has $70,000 of modems stored in a school cupboard. What a terrible waste.  #education  #nzpol  	0
Minuchin and the Trump administration refuse to reveal who got the 500 billion in aid. Why don’t we call this what it is white collar looting but its billions they are stealing #EndTrumpsWarOnAmerica  	0
This is our money. And these kleptocrats refuse to say where the  money went. We are not talking about $5 million. Or even $500 million. We are talking about $511 billion they refuse to say who received it.  	0
Nursing homes have proven to be some of the most vulnerable places for spreading the novel  coronavirus , yet some states across the country are providing perverse incentives for bad nursing homes to take COVID-19 patients.  	0
90% of the UK  coronavirus  cases traced back to holiday hotspots Spain, France, Belgium and Italy. At the height of the pandemic, there were no quarantine rules for arrivals and still no tests. The govt negligence caused thousands of avoidable deaths.  	0
Yesterday, the U.S. surpassed 2 million  coronavirus  cases — and the virus is still killing nearly 1,000 Americans per day. It’s heartbreaking.   This pandemic is not behind us and we need to stay vigilant in making sure our communities are prepared.	0
BREAKING: There are now over 113,000 American deaths from  coronavirus  and over 2 million cases. Trump is the biggest failure and fraud ever. This is on him.	0
Devastating new homelessness numbers in Los Angeles. The homeless population in the county increased 13% to 66,433 — equivalent to a city the size of Redondo Beach. These figures DON'T take into account the effects of the  coronavirus  pandemic  	0
Wisconsin was a wake up call. Georgia was a siren.  If we don’t urgently expand vote by mail AND make it easy to vote safely in person, millions will be disenfranchised in November & legitimacy of 2020 election will be questioned   	0
A second wave of the  coronavirus  is on the way. When it arrives, we will lack the will to deal with it.  Despite all the sacrifices of the past months, the virus is likely to win.  My latest @TheAtlantic .  [Thread.]  	0
OHIO!  Watch this video. The Trump Recession didn’t start because of #coronavirus . It was in full swing in 2019.  Trump promised to bring jobs back to your state. He FAILED. Bigly. #DemCastOH 	0
“I shouldn’t be forced to not take pay or use my vacation, or take the chance of losing my life.”  Workers in our meatpacking plants are essential. And NO ONE should have to choose between losing their job or going to work sick. #IASen  	0
Coronavirus  may not discriminate. But our system does.  	0
Last night at Kid Rock’s Big Honky Tonk and Rock n’ Roll Steakhouse in Nashville, TN. Nashville is in phase 2, allowing restaurants and retail stores to open at 75 percent capacity, while bars remain closed. How is this even legal? #COVID  #coronavirus   	0
Hillary Clinton questions how 'anybody with a beating heart and a working mind' can still support Trump after disastrous  coronavirus  and protest response  	0
There are people who feel that if not controlled, the population of Nigeria may spill over, therefore,  there is a need to keep quiet and watch nigerians die. If HIV did not kill them,  Coronavirus ,  or Terrorist attacks will. @MaziNnamdiKanu  | 10.06.2020	0
""" coronavirus  probably coming back."" The first wave never ended, we acclimated to 1,000 deaths a day and don't talk about it, and the entire social contract has been called off between the government and the governed. Six months left in 2020."	0
In a matter of months, the COVID-19 pandemic has brought the academic job market close to collapse in many parts of the world.   	0
First the wildfire, then WW3 almost started, third the  corona virus . Now this racism and killing with black people. What's next 2020?	0
Nearly 1,000 Americans are still dying every day from  coronavirus . This pandemic is not over. We'll check in w/medical experts tonight during our special @CNNSitRoom  7-10PM ET. Here are the latest numbers of U.S. deaths: June 9 - 983 June 10 – 930 June 11 – 896 June 12 - 851	0
Satellite images of packed Wuhan hospitals suggest  coronavirus  outbreak began earlier than thought  	1
The  coronavirus  death toll has topped 400,000 worldwide, with more than a quarter of those deaths in the U.S. More than 1.9 million people in the U.S. have been infected with COVID-19.  	1
# Eliminate_PTM_BLA  Dawar is seen telling the villagers that  coronavirus  is ‘nothing’ and that it is ‘just a way to make money @TM__Rocks	1
President Trump is set to begin holding large political rallies this month, despite the ongoing pandemic. His campaign did not comment on the specifics of safety protocols.   	1
Dutch protesters demand end to fur farming after  coronavirus  outbreak    	1
So Nigerian alleged billionaire Hushpuppi has been arrested by INTERPOL for scamming and  money laundering of over $100million which was supposed to be given to Native Americans during the  Corona Virus  Pandemic.  	1
1/We tracked a nursing home in Burlington, Vt., which had one of the first outbreaks of the  coronavirus  on the East Coast. 11 people died of Covid; some survived it, even a 90-year-old.   Our story:   	1
So Orange County health director's mandated that everyone wear masks. Then she was forced to resign due to pushback and death threats. Now the new OC health director says face masks aren't mandatory anymore.    …	1
"In Opinion  ""If the United States had the  coronavirus  death rate of the average female-led country, 102,000 American lives would have been saved out of the 114,000 lost,"" @NickKristof  writes   "	1
Hotel operators are installing stickers on floors to promote social distancing. Hand sanitizer dispensers will be placed throughout buildings. At least one hotel moved its lobby to a less crowded location, while others have spaced pool furniture far apart.  	1
Just got my  coronavirus  test results  	1
I need Londoners to be part of shaping our city’s recovery from #COVID19 . What do you want us to change about life here, as part of the recovery? Let us know:	1
What Do Countries With The Best  Coronavirus  Reponses Have In Common? Women Leaders  	1
As at 6th of June, 2020, the @NCDCgov  reported 389 new cases of #COVID19  in Nigeria bringing the total number of reported cases to 12233.  Also, according to @NCDCgov , a total of 3826 recoveries and 342 deaths have been recorded, so far, in Nigeria.  #KnowCovid19  #Coronavirus   	1
Coronavirus  live news: New Zealand 'Covid-19 free' as global cases pass 7 million 	1
This symbol means lunch time in China #coronavirus   	1
In #USA  the view of #China  has also followed a trend among both sides 	1
According to Johns Hopkins University's tally of cases in the United States, there are at least 2,033,003 cases of  coronavirus  in the U.S.; at least 114,126 people have died in the U.S. from  coronavirus .	1
Sources: Expected protocol if an NBA player leaves the Orlando bubble: Quarantined for no less than 10 days and must have two negative  coronavirus  tests.	1
World Health Organisation says transmission of  Coronavirus  by patients who show no symptoms is very rare  	1
# CoronaVirusUpdates  2020-6-9 23:59 UTC Total #COVID19  Deaths Chart (1)  USA: 114.148 (+1.093)  UK: 40.883 (+283)  Brazil: 38.497 (+1.185)  Italy: 34.043 (+79)  France: 29.296 (+87)  Spain: 27.136 (+0)  Mexico: 14.053 (+354) 	1
"This is one recent explanation:  #COVID19  COVID-19 inflames the lining of blood vessels thru the whole body, thus the diverse effects beyond the lungs, it's not ""designed"" but it is systemic:"	1
“We've seen what happens when the roads are quieter – and millions of people have responded by jumping on bikes for the first time in years or, indeed, for the first time ever.”	1
United States   Coronavirus  Cases: 2,159,735 Deaths: 117,830	1
"This dog groomer is working hard to keep New York City dogs clean and healthy by offering free services to ""pet parents"" financially impacted by the  coronavirus  pandemic    "	1
The waiver Trump is requiring attendees of his Oklahoma rally to sign saying they won't hold him responsible, if they contract the #coronavirus .  *That waiver DOES NOT COVER all the people who come in contact with the attendees who signed it, and contract the virus FROM them.	1
UK will not participate in EU’s #coronavirus  fast track vaccine scheme. #torybrexit  #COVID19  catastrophe  	1
The novel  coronavirus  spreads mainly via airborne transmission and wearing a mask is the most effective way to stop person-to-person spread, according to a new study    	1
# PMIKLeadingTheWorld   The scheme Ehsas Emergency Cash Programme is aimed at providing relief to poor people hit by the lockdown, put in place due to  coronavirus .  @lMaha01 	1
REMEMBER: Florida ordered coroners to stop releasing #RepublicansVirus  death data: report   …	1
Seattle #coronavirus  survivor given $1.1 million hospital bill with over 180 pages of charges.  Story:     	1
CHINA: Parts of Beijing locked down due to fresh  coronavirus  cluster.	1
Greece is only allowing countries that have managed the  Coronavirus  well to visit (they have almost no cases).  Albania - yes. The US - not allowed.	1
In Wales, we’re making sure children who receive free school meals will receive this support now and through the summer holidays.   For further information on eligibility and how to apply, please see below    	1
7,998,006 #Coronavirus  cases as of 2020-06-15 03:20:02  	1
UPDATED: The #Prayer  in Light of the #Coronavirus  Pandemic: Wearing Gloves  	1
Near 80% Of People Would Personally Do As Much For Climate As They Have For  Coronavirus . via @forbes 	1
Researchers ask if survivor #plasma  could prevent  coronavirus  @JAMA_current  	1
Coronavirus  patients without symptoms aren’t driving the spread of the virus, the WHO says.    	1
This is important: from tomorrow, it is compulsory to wear face coverings on public transport. If you absolutely must travel, please wear a face covering for the entire journey to help slow the spread of #COVID19 .   Share this with your family and friends to let them know. 	1
SCOOP: Trump to restart rallies within next 2 weeks  A decision that turning point since the  coronavirus  shut down traditional campaigning this spring.  More >>  	1
There’s a new program helping women find work during the  coronavirus  pandemic.@canva ,#coronavirus ,#datacom     	1
Coronavirus  R all you need to know  	1
This is starting to make the rounds. Don’t be fooled. Covid takes 1-2 weeks. The latest spike is from those Memorial Day dopes. Keep fighting! Stay safe & if you’re immuno-compromised or feeling ill STAY HOME! There are lots of ways to show your support!	1
Attendees cannot sue the Trump campaign or the venue if they contract the  coronavirus  at his June 19 rally in Tulsa, Oklahoma    	1
Are you out shopping today?   You should wear a face covering if you can, to protect yourself and those around you from #coronavirus    #StayAlert 	1
Neymar is back in Paris after being nearly three months in Brazil due to the  coronavirus .  	1
The Department of Health in the Western Cape says it is preparing to take  coronavirus  patients to the Cape Town International Convention Centre from tomorrow. The  ICC has been converted into a  hospital for  coronavirus  patients who are not seriously ill. #sabcnews	1
Pakistan recorded 5,834  coronavirus  cases in a single day on June 10.    In March, Italy was recording over 6,000 cases in a day.   	1
Oops, they did it again: The Simpsons might've predicted  coronavirus  & riots in the US, media claims  #simpsonspredictions   	1
Donors tonight at $3-million fundraiser with Pres Trump at his NJ Golf Club underwent  Coronavirus  tests to get in. They had to test negative for COVID-19, fill out a wellness questionnaire and pass a temperature screening. Costs for the tests paid by the Trump Campaign and RNC.	1
Coronavirus  also introduces us to a completely new world of life,  It is better to be safe than sorry..................  	1
Seattle  coronavirus  survivor gets a $1.1 million, 181-page hospital bill   	1
There are more than 135 vaccines in development to prevent the spread of  coronavirus . Keep track of the progress of all the vaccines that have reached human trials here:    	1
Indonesia #COVID19  Daily people tests Stats:  Until today updates Indonesia has tested total 287,478 people with result of 34,317 total positive cases, with 11.93% positive rate.   Below is charts of people tested per day.  #COVID19indonesia 	1
Calling  coronavirus  a distinctly “New York issue” would be a mistake.   As the epicenter of the pandemic embarks on its reopening, keep in mind that what’s good for getting New York healthy and bustling again is good for the rest of the country as well    	1
"WHO: Asymptomatic spread of  coronavirus  is ""very rare.""   Me:  "	1
# COVID19  drive-in test centres run by Deloitte; contract tracing run by Serco, helped by Capita. I think George Bernard Shaw had something to say on the matter in 1911.  #coronavirus   	1
Bye bye buffets, hello plexiglass: How  coronavirus  is changing hotels  	1
I tested positive for SARS-CoV-2, in contact tracing two weeks ago. As per Uttar Pradesh guidelines, I was immediately isolated.  Here's my personal experience of days in isolation ward-26, in Govt's PGI Hospital, Noida. #GautamBuddhNagar  #COVID19India  	1
Chicago mayor unveils $5 million  coronavirus  relief fund for undocumented immigrants, college students     	1
Corona virus @New order of deputy commissioner Sanghar  	1
A message from Puritan’s Executive Team... #OneSwabAtATime  #KeepCalmAndSwabOn  #COVID19  #Coronavirus  #Swabs 	1
LRH Peshawar starts virtual meetings of  Coronavirus  patients with their families. An old man on a live video with his son.  Other hospitals must also initiate such steps.  	1
“Vietnam literally declared war on the  coronavirus . The military was mobilized for health care missions, and their bases converted to mandatory quarantine sites,” reports special correspondent Mike Cerre    	1
Before, During, After... #coronavirus   	1
"""The Do's and Dont's Of  Coronavirus  Outbreak"" -----------------------------------  "	1
President Trump will hold a campaign rally next week at a venue in Tulsa, Okla., that can hold 19,000 people.  A disclaimer says attendees cannot sue the Trump campaign if they're exposed to COVID-19 at the rally.   	1
Help us help you stay safe in hospital – When you come to hospital for planned and outpatient care as a visitor, you will need to wear a face covering. By doing so you are helping to reduce the risk of spreading  coronavirus  and keeping our hospitals safe. @stopfordians  #Hospital 	1
This is the first year I’m not going to Fiji because of  Coronavirus . Normally, all the other years I don’t go because I’m skint.  	1
Last night on @maddow  I had the chance to lay out where this #COVID19  crisis was back in February, where the #pandemic  is now and, tragically, where we're headed. 	1
A top market expert details how 6 factors that fueled the  coronavirus  crash will shape the stock market's recovery   	1
President Trump is planning to hold his first rally of the  coronavirus  era on June 19 in Tulsa, Oklahoma. He says he's also planning events in Florida, Texas and Arizona.    	1
Joe Biden has increased his lead over Trump to 12 percentage points in Michigan, where voters are unhappy with Trump's response to the  coronavirus  pandemic, according to a new poll. #Biden2020  	1
The 3rd Anniversary event in Akihabara has also been replaced with a new virtual event there instead due to the  coronavirus . More details will be released soon!  	1
Coronavirus : Where is the science behind social distancing?   Dr Vernon Coleman MB ChB DSc FRSA   	1
Coronavirus : Brazil judge orders Bolsonaro to publish full data    	1
HOPE YA'LL STAYING SAFE? WASH YOUR HANDS AND DON'T FORGET TO ROCK YOUR MASK TOO  CORONAVIRUS  IS REAL.  	1
LATHAM, NY, UNITED STATES 06.11.2020  NY Responds to  Coronavirus  with 3,620 Troops. 	1
Djokovic asks the crowd to stand up to remember the victims of the  coronavirus .  	1
If you reverse the word ' CORONAVIRUS ' you get 'SURIVAN OR OC' translatation from Hindi to English means 'SUNRISE & EYE'.  #ConspiracyTheory  #Illuminati  #coronavirus   	1
Free #coronavirus  testing today  10am—2pm   F Street NW btwn 4th & 5th    2241 Martin Luther King Jr Ave SE... this site has had the shortest line  4pm—8pm   Engine 4 2531 Sherman Ave NW    Engine 12 2225 5th Street NE  Need a test? Get a test      #COVID19	1
Picture of a COVID-19 infected lung belonging to a previously healthy American woman in her 20s. The woman had to transplant both of her lungs after catching the virus. The successful surgery took approximately 10 hours: NYTimes 	1
Itzan Escamilla testing for  coronavirus  before starting filming season 4 of #EliteNetflix 	1
Selling wristband to raise money for 1. The family of recently deceased Lisa McCullagh 2. The family of George Floyd 3.      - San Francisco 4. @NHSCharities  5. @nycmayorsfund   6. mayorsfundla  7.…   	1
 Latest global status of Covid-19  Coronavirus   	1
INDIA: Protect Yourself and others from  Coronavirus .  	1
Doctors in Chicago have performed a double lung transplant on a young woman whose lungs were damaged by COVID-19.   	1
Reported US  coronavirus  deaths:  Mar. 10: 31 deaths Apr. 10: 18,758 deaths May 10: 79,525 deaths June 10: 112,895 deaths	1
Coronavirus  right now looking at Naira Marley and his fans in Abuja..  	1
New study indicates mutation D614G:  - may stabilize &   number of spike proteins - may   chance #SARSCoV2  infects a cell  But the study is: - lab based - not yet peer reviewed  More research needed to assess validity & any conclusions about infectivity.  nytimes.com/2020/06/12/sci ence/coronavirus-mutation-genetics-spike.html   …	1
BREAKING: Dr. Fauci just said no one should be holding large events, when talking about Trump holding rallies, because it’s going to spread  coronavirus . It’s nice to hear basic logic, for once.	2
Kudlow:   There’s 'No 2nd #Coronavirus  Spike, We're Not Shutting Down #Economy '     	2
BREAKING: No new  coronavirus  deaths have been reported in Scotland for the second day in a row.   	2
Productive meeting of the @WhiteHouse   Coronavirus  Task Force today. We remain focused on Opening Up America Again and ensuring that all states have the resources they need.	2
" ""After my friends bought the masks, they found the mask helped them a lot.""  Dwi Rahayu began making these transparent face masks to help deaf and mute people communicate during the #coronavirus  pandemic in Indonesia.    @zazein  #BersatuLawanCovid19 "	2
# PMIKLeadingTheWorld   Pakistan’s all-weather ally China, despite being hit by the  coronavirus  itself, also has lent a supporting hand and doled out much-needed medical equipment and other goods both at the government and provincial levels.  @Binish88 	2
BREAKING NEWS: Dinkleberg tests negative for  Coronavirus   	2
Oxford scientists working on  Coronavirus  vaccine 'near breakthrough' on antibody treatment    	2
# OurArmyOurPride      According to ISPR, the Pakistan Army is ready to deal with the situation caused by the  Corona virus . According to the decisions of the National Security Committee, the medical facilities of the Pakistan Army are ready to compete...!!!!  @TeamISPOfficial 	2
Sinovac Biotech says its  coronavirus  shot is safe and capable of eliciting an immune response from human trials    	2
# PMIKFightingForNation   Prime Minister Imran Khan had last month launched the relief fund to fight  coronavirus  and had urged everyone to donate generously to the initiative.  	2
Major relief brought in GST filings for small taxpayers in wake of  Coronavirus  pandemic.  	2
New Zealand has successfully wiped out #coronavirus  after the final person known to have been infected recovered    	2
The county's determinationn to fight  Corona Virus  saw them procure ICU beds to accommodate the patients incase of the new infections rise #IsioloGovernorDelivers 	2
We love those triumphant scenes of covid-19 patients leaving the ICU alive. Here's what you don't often see:  washingtonpost.com/health/2020/06/09/coronavirus-ventilator-rehabilitation/?arc404=true   …	2
Good news that further #coronavirus  human vaccine trials begin next week. An encouraging step forward in our national effort.    	2
Since the signing of #Schengen  Treaty 35 years ago today, citizens have learned to enjoy the value of freedom of movement in the EU. I am happy that after the restrictions imposed by the #coronavirus  pandemic, borders are now reopening across the Schengen area and the EU.  	2
# PMIKFightingForNation   To fight  coronavirus , PM Khan announces a youth force, charity fund	2
60 million infections prevented in the US 285 million in China 530 million in total across the six countries studied  Public health measures have been disruptive, but they've saved millions of lives.   	2
Switzerland is the safest place on Earth #coronavirus  #COVID19 	2
I actually think 2020 offers a unique opportunity for change. The Australian bushfires should change the conversation on the environment,  Coronavirus  should change the conversation on economic inequality and George Floyd should change the conversation on racial inequality.	2
"Ms. Eileen Stein said it perfectly: ""I don't have enough adjectives. He is one of the finest people in the world.""  "	2
So much respect to @MarcusRashford  for all the work he has done for charities and children during the #coronavirus  pandemic.  A brilliant young man.    	2
New Zealand lifted all domestic  coronavirus  restrictions on Monday after its final COVID-19 patient was given the all clear, with Prime Minister Jacinda Ardern revealing she danced around her living room when told about the milestone.     	2
# PMIKLeadingTheWorld  I really appreciate and admire his  leadership during the fight against  Coronavirus , he is an amazing leader.  Great leader @mashterani 	2
I wish you all a nice week. Let us both be careful of  coronavirus  (COVID-19).  	2
Amazing.     New Zealand has eliminated the  coronavirus  domestically, so can lift all containment measures (except for border controls).  That’s how it’s done. That really is how it’s done.    	2
The good news is the  Coronavirus  can be almost entirely contained with a national strategy. Vietnam, Czech Republic, New Zealand, Italy, Germany, S Korea, Hong Kong have all showed coordinated strategy works. 16/	2
New Zealand's Prime Minister Jacinda Ardern says she's confident the country has halted the spread of the  coronavirus  after the last known infected person in the country recovered. It has been 17 days since the last new case was reported there.    	2
New Zealand lifts all social and economic restrictions except border controls after declaring it is free of the  coronavirus , one of the first countries in the world to return to pre-pandemic normality      1/3 	2
One of my long-time favourites - #Copenhagen 's pedestrian-friendly transformation didn't happen overnight. BUT are we NOW seeing this kind of urban transformation in weeks or months instead of years or decades because of #coronavirus ? HT @citiesforpeople . 	2
Coronavirus : Oxford scientists working on COVID-19 vaccine 'near breakthrough' on antibody treatment  	2
Good for her. Good for us.  Good for the truth!  I hope the media covers this. It's a great story.  Fired Florida scientist builds  coronavirus  site showing far more cases than state reports 	2
